,id,text,date,comments,likes,reposts
6356,378926,"хочешь на майнор «Нейросетевые технологии»? пиши в лс - можем поменяться. интересуют: ИАД (а что, а вдруг😂), а из более реальных Бизнес-информатика",1534684200,1,0,0
6357,378918,"Ребят, подскажите пожалуйста какие-нибудь хорошие курсы для изучения английского языка и сдачи IELTS.",1534678800,4,9,0
6358,378908,"Чтобы заселиться, не надо ведь проходить медосмотр заново? Той медсправки, которую давал при подаче документов в вуз, достаточно?",1534673400,2,0,0
6359,378900,В каких числах будут еще приказы для платников? Есть расписание какое-нибудь?,1534668000,2,0,0
6360,378897,"Маркетинг и рыночная аналитика , кто поступил или учится?помощь нужна",1534662600,1,1,0
6361,378868,"Всем привет) а как в вышке со спортивными секциями? Я правильно поняла, можно записаться и ходить бесплатно?",1534623000,2,2,0
6362,378845,Почему в вышке так много геев? Где нормальные парни?,1534619400,28,29,0
6363,378842,"Подскажите, как оформить пропуск выпускника? И сколько он будет действовать. 
Спасибо",1534615800,1,0,0
6364,378836,Есть кто с СУФФ? Хочу задать пару вопросов :),1534612200,0,0,0
6365,378828,"Социологи, реально ли перевестись на вашу программу из другого вуза (еще и на бюджет)? 
Были ли такие случаи?",1534608600,1,0,0
6366,378823,"Подскажите,пожалуйста,куратора социологии!🙏🏻",1534605000,2,3,0
6367,378814,"подскажите интересный и лайтовый майнор на 3 курсе, плиз",1534601400,1,0,0
6368,378804,"Ребят, скажите, пожалуйста, могут ли иностранцы получать социальную стипендию?",1534597800,2,0,0
6369,378800,"Здравствуйте. Подскажите, пожалуйста, кто знает, до какого числа ведется прием заявок по программе Вышка+ по иностранным языкам для бакалавриата? На сайте не могу найти нужной инфы. (Интересует начальный уровень французского, если это имеет значение).
Заранее спасибо!",1534594200,2,2,0
6370,378797,"Ребята, кто ездил по международной мобильности (Франция, Швейцария), отзовитесь, пожалуйста.",1534590600,0,4,0
6371,378792,"а кто знает, когда будет расписание для магистратуры? Спасибо",1534587000,4,0,0
6372,378783,"Ребят, ШКОЛА ДИЗАЙНА, кто на втором курсе художника театра и кино, отзовитесь! расскажите, что нужно первакам, к чему готовиться, что покупатЬ и так далее. очень жду.",1534583400,0,0,0
6373,378773,Есть какие-нить бесплатные способы учить испанский или другой язык в вышке? не хочу бакалавр+.,1534579800,5,0,0
6374,378763,"ребята, насколько я понял, совмещать работу с учебой на первом курсе практически невозможно. 
а кто нибудь занимался репетиторством, хватало на это времени?",1534576200,14,0,0
6375,378754,Нужна гитара. Срочно,1534565421,5,1,0
6376,378728,"Кто знает, когда посвящение в студенты на медиакоме?",1534542000,1,1,0
6377,378720,"Всем привет! 
Какие в Вышке есть объединения или организации любителей иностранных языков и культур других стран, в которых можно было бы пообщаться на эту тему, найти единомышленников и попрактиковаться в разговорном английском/других языках? Можно к вам? 😄

Спасибо)",1534540200,5,3,0
6378,378715,"Люди, перед заселением обязательно проходить ЭКГ, флюорографию и тд?",1534538400,4,0,0
6379,378703,"Почему в вышке постоянно шутят про эконом?Объясните, пожалуйста",1534536600,19,3,0
6380,378694,"Ребят, хочу взять программу Вышку+ Испанский язык (уровень А1)
Те кто в теме, насколько оно того стоит?",1534533000,3,2,0
6381,378685,"Приглашаем студентов и выпускников Вышки на льготное обучение в автошколе с АвтоВышкой в Одинцово, Дубках и Москве! Появилась возможность пройти курс за 24 990! Возможно дистанционного пройти теорию (вебинарами)! 

Благодаря вашим комментариям в прошлом учебном году, нам удалось выявить проблемы в некоторых автошколах - мы либо их решили, либо нашли более качественные и удобные варианты!

Записываемся:
http://auto-high.ru/ostavit-zayavku-v-avtoshkolu/ 
Или у Маши:
https://vk.com/vorontsova_maria",1534529340,0,18,0
6382,378684,"Хочу снимать комнату/1-2-комнатную квартиру, ищу соседку, бюджет до 17к на человека, поступила на экономстат, учиться на Шаболовской, лайкайте, напишу 🦔",1534529280,1,8,0
6383,378674,"Уважаемые студенты! Открыт долгожданный набор в группы изучения разговорного английского языка. Для вас работают профессионалы. Бонус для всех наших студентов - бесплатное посещение разговорного клуба каждую неделю. Посещая наши занятия, Вы будете разговаривать на английском языке всё свободнее и свободнее. Как хорошо Вы знаете английский язык? Пройдите наш тест и приходите к нам на бесплатный урок в группу Вашего уровня. Максимальное количество студентов в группе - 6 человек. Количество мест ограничено! При заключении договора до конца сентября - скидка 20%. 
Вся информация и запись на пробный урок: http://dream-english.ru/lp/hse",1534525740,1,4,0
6384,378669,Кураторы «дизайна и программирования» отозовитесь 🙏🏻,1534522200,1,0,0
6385,378650,Кто из выпускников подавал заявление на каникулы чтобы закрепить за собой общагу на лето?,1534518600,10,0,0
6386,378639,Здраствуйте. Расскажите про кафедру русофобии факультета рукопожатности. Спасибо.,1534515000,7,8,0
6387,378630,"(анонимно)

Здравствуйте, ребят.Я думаю о переводе в ВШЭ.Те, кто перевелись в ВШЭ, отпишитесь в комментариях пожалуйста.Хочу узнать как это происходило.

заранее спасибо ☺️",1534511400,7,1,0
6388,378617,"подскажите, пожалуйста, можно попросить поселить в одну комнату с подругой?",1534507800,2,0,0
6389,378609,Хватит писать про общаги,1534506000,4,54,0
6390,378607,"По общагам плиз вопросы в [club170216356|Общага ВШЭ Москва] . 
Ибо такой наплыв уже перебор.",1534505725,1,3,0
6391,378603,"Добрый день! 
1 курс, куда отвозить фотографии для студенческого? В учебную часть факультета или снова ехать в приёмную комиссию?",1534504200,3,0,0
6392,378600,"Дубки, 1 корпус 450(2), отзовитесь❤",1534502400,0,0,0
6393,378596,"Поселили в дубки. Поменяюсь на 1, 7 или трилист.",1534500600,3,0,0
6394,378588,Ищу соседей по общежитию. Кто-то определен в эту же комнату?,1534498800,1,0,0
6395,378584,"Привет всем!
Расскажите про 8 общежитие в Одинцово
И есть те кто комната С204(3)",1534497000,1,0,0
6396,378574,Посвят будет?,1534495200,10,2,0
6397,378567,Почему заселение так рано?,1534493400,1,0,0
6398,378555,"В связи с новым законом возникли вопросы: как быть мертвой душой, если ты иностранный гражданин? Хочу сохранить место в общаге, но жить с сестрой.",1534491600,8,1,0
6399,378529,Вопрос к поступившим на журналистику. Кому-нибудь дали седьмую общагу?),1534489800,0,0,0
6400,378525,"Ребята из Вышки, привет. Мой знакомый ищет сожителя, парня, сам он из МГЛУ, квартира находится на станции метро Кантемировская, на двоих получится 30к в месяц. Если есть те, кто хочет снимать квартиру, откликнитесь в комментариях, спасибо.",1534488000,3,2,1
6401,378520,Кто нибудь знает об электронной очереди заселения в общагу?,1534486200,0,0,0
6402,378510,"Поступил на эконом.
Дайте совет, как остаться натуралом за эти 4 курса?
Спасибо.
Анон",1534484400,13,32,0
6403,378502,Когда будет распределение по группам?,1534482600,2,2,0
6404,378500,"Анонимно, пожалуйста.
Подскажите глупому первокурснику самый быстрый и бюджетный способ добраться от Трилистника до Китай-Города. Желательно более подробно. И сколько времени придется потратить на дорогу в один конец? Спасибо)",1534480800,4,3,0
6405,378496,"анон 
А может возобновим работу признаний вшэ? :)",1534479000,2,0,0
6406,378494,"Привет!) Может тут есть кто-нибудь, кого заселили в 6 общагу в 165 квартиру?",1534477200,0,0,0
6407,378491,"Дубки , 1 корпус , 24 комната , соседи отзовитесь)",1534475400,1,0,0
6408,378489,"Привет, кто поступил на ""Рекламу и связи с общественностью""? Давайте тоже знакомиться.",1534473600,0,11,0
6409,378487,"Есть тут магистры МИЭМа направления «Инжиниринг в электронике»? Есть пару вопросов. Лайк посту.
Анон",1534471800,0,1,0
6410,378482,"Что нужно сделать, чтобы перейти на свободный майнор? Очень не хочу это дело в дипломе просто",1534468200,1,0,0
6411,378481,"Всем привет)
Есть ребята поступившие на эконом стат?
Го знакомиться",1534466400,0,13,0
6412,378477,"7 общага, 209 комната. Ответьте в коментах.",1534464600,2,0,0
6413,378476,"дамы, поменяюсь с кем-то местом в общежитии, у меня девятая. пишите в комментариях, напишу в лс
анонимно",1534462800,5,2,0
6414,378475,"расскажите про 9-ую общагу, пожалуйста 💗",1534461000,0,0,0
6415,378474,"Дубки 1 корпус 158 квартира. Есть кто?:)

*не анон*",1534459200,3,0,0
6416,378471,"7е общежитие 311 комната, лайкните)",1534457400,0,0,0
6417,378468,Общежитие 3 комната 228 есть кто-нибудь?,1534455600,1,0,0
6418,378459,"Общежитие №9, комната 423, отзовитесь 👋🏼",1534453800,1,0,0
6419,378455,Что можете сказать о 9 общаге?,1534452000,0,1,0
6420,378445,Кто из 9 общежития ?) ЛАЙКНИТЕ!!!,1534450200,4,21,0
6421,378441,"ааАаа, насчет фото для пропуска и студака!! 
не могу загрузить фото в личный кабинет, потому что изначально это не сделала ::)) а насчет фото в приемную комиссию - до какого это числа?",1534448400,6,1,0
6422,378431,"Сложный ли английский язык в ВШЭ? Какой уровень должен быть для того, чтобы его потянуть?",1534446600,3,0,0
6423,378418,"Ребят,во сколько обычно освобождаетесь после пар? Особенно интересует как это устроено у экономистов на первом курсе",1534444800,14,2,0
6424,378414,"Есть ли тут те, кто ездил по обмену в Ludwig Maximilian Universitat или учился в другом вузе в Мюнхене? Лайкните или отпишитесь под постом,пожалуйста, есть пара вопросов",1534443000,1,2,0
6425,378399,"Ребята, как вам общежитие №9? Нормальные ли там условия? Сложно ли прижиться в коридорном типе? Очень волнуюсь. Если кто живет там, отпишитесь, пожалуйста. Как узнать, сколько человек в комнате будет?",1534441200,25,7,0
6426,378395,"Ждала я значит Дубки, а закинули меня в девятую общагу, расскажите пожалуйста местные обитатели, как там условия, как с дорогой, все ли так плохо с душем на 1м этаже и вообще какие-нибудь подводные камни.",1534439400,9,10,0
6427,378386,"Доброго времени суток! 💛 Есть ли в Московской вышке люди, увлечённые современной хореографией (хип-хоп, джаз-фанк или даже вог)? Может вы объединились в команду и примите к себе первокурсницу, неравнодушную к танцам? 💃🏼А сели вы тренируетесь за пределами вышки, то в каких студиях ?",1534437600,1,18,0
6428,378377,Когда приказ о заселении ?,1534435800,3,0,0
6429,378370,"Гайз, кто-то ездил по WorkandTravel от Silver или мб слышали отзывы какие-то?",1534434000,2,0,0
6430,378361,"Заселили в общежитие #9. Кто там живет, отпишитесь, как там с удобствами, соседями и т.д",1534432200,0,12,0
6431,378350,В каком корпусе в Мск проходят занятия  о.п. Экономика?,1534430400,2,0,0
6432,378347,"Ребята! Кто-то может рассказать о программе магистратуры ""Прикладная экономика""? Лайкните, пожалуйста, я напишу.",1534428600,0,1,0
6433,378340,"Доброго времени суток! Интересуют отзывы о программе профессиональной переподготовки ""Налоговый консультант-советник"".
Напишу в личку.",1534426800,0,0,0
6434,378332,"Девочка, которая поступила на медиаком. Ты хотела про спортс ру на устном рассказывать, перепоступаешь с политологии. Ты меня ещё сижкой угостила после экзамена. Найдись!!!
(Может кто знает тех, кто после 1 курса политологии на медиаком поступил - напишите тоже. Всем пис 🙏🏻)
Не анон ❤️",1534425000,3,2,0
6435,378326,"Подскажите пожалуйста, мне, как иногороднему студенту 1 курса, перед заселением в общагу 25-26 августа необходимо заезжать в сам универ или сразу ехать в свои Дубки и не париться?",1534423200,1,1,0
6436,378306,"Ребята, кто сдал ЕГЭ по английскому языку на 80+, отзовитесь, пожалуйста, хотелось бы задать пару вопросов :)",1534421400,43,14,0
6437,378301,7 общежитие 311 комната лайкните),1534419600,0,1,0
6438,378293,"(анон) У кого есть (в прошлом) опыт работы Учебным ассистентом в ВШЭ - к вам вопросы: 1) Заключала Вышка с вами временный (срочный) трудовой договор, или же договор индивидуального подряда? 
2) Платила ли Вышка за вас налог 13% (НДФЛ)? 
3) Платила ли Вышка за вас страховые взносы (в ПФР, ФФОМС и ФСС)? соответственно, при заказе через сайт Госуслуги или сайт ПФР услуги ""Получение сведений о состоянии индивидуального лицевого счета"" - ""Извещение о состоянии индивидуального лицевого счета застрахованного лица"" - видите ли вы в Извещении (те, кто отработал семестр или еще какой-то срок учебным ассистентом) - Вышку среди своих ""работодателей"" (как организацию, уплатившую за вас какие-то взносы в период учебного ассистенства?
4) удавалось ли кому-нибудь делать на время этого мероприятия запись в трудовую книжку ""учебный ассистент"", или Вышка никому по трудовой это дело не оформляет, принципиально только как индивид. подряд /срочный труд. договор без записи в труд. книжку?",1534417800,6,6,0
6439,378288,"Как распределяют по общежитиям студентов? Делят ли общежития на общежития для магистрантов, аспирантов и бакалавров, или для иностранцев и российских граждан?",1534416000,6,1,0
6440,378278,"стоит ли брать китайский вторым языком? есть здесь те, кто начал изучать его с нуля? отпишитесь, пожалуйста, в комментариях, есть несколько вопросов",1534414200,4,2,0
6441,378271,"Здравствуйте! Подскажите,пожалуйста, конкурсы(события,игры и т.п.),которые проводятся в Московском кампусе ВШЭ имеют ли какие-то аналоги в Спб или нет?",1534412400,1,1,0
6442,378264,"Поступил в этом году на экономику в мск, хотелось бы познакомиться и пообщаться с кем нибудь на тему  инвестиций, финансов и т д :)",1534410600,5,7,0
6443,378254,"Извините, глупый вопрос, но всё же:
Получив сейчас определённую комнату в общаге, это место закрепляется за мной на всё время обучения? Или каждый год переселяют в другое место?",1534408800,3,0,0
6444,378250,"Ребята, кто жил в общежитии 7, поставьте лайк:)",1534407823,0,1,0
6445,378210,"Одинцово, 115 комната.
Лайкните",1534407000,1,0,0
6446,378192,"В связи с расширением набираем Менеджеров по продажам. Вы можете стать частью молодой и амбициозной команды Ассоциации Эталон, которая организовывает и приглашает к участию в мероприятиях Федерального уровня!! Мероприятия имеют высокую социально-значимую важность и проводятся при поддержке Министерства труда РФ и Правительства РФ! 
- Работа с крупнейшими компаниями России и мира 
- Поездки по России на масштабные проекты 
- Выезд за границу (если знаете язык) 
- Офис на Соколе 
- Премии, конкурсы и подарки 
- Молодой коллектив 

- Телефонные переговоры, а также назначение и проведение встреч 
- Обучение продажам под руководством личного наставника 
- Высокую систему мотивации, совокупный доход от 50 000 до 90 000 руб. на руки. 

График: Пн.-Пт. с 09:00 до 18:00. 
Офис - 10 минут от станции м. Полежаевская, м. Динамо 

Присылайте отклики с резюме на почту: ml@aetalon.ru, или по телефону 8 977 412 57 34",1534403340,4,1,0
6447,378191,"С Р О Ч Н О

Как в списках поступающих отмечаются льготники? Какая из колонок отвечает за это?

(Если че, ситуация такая: на специальности, дизайн спб, нет бюджета и на место за счёт вышки прошёл человек с баллами ниже, чем у меня и ещё десятка человек. Ни в одной из колонок об особых правах у человека плюсиков не стоит, олимпиад нет)

Хелп",1534403273,3,0,0
6448,378171,"Парни юристы от 23 спасииите! Любви хочется)) Понимаю, что пост не в тему 💖",1534401600,20,5,0
6449,378157,Расскажите пожалуйста про 3 общагу,1534399800,6,0,0
6450,378150,"Пришло направление на общежитие, в нём не указана дата заезда, т.е. можно заезжать или 25 или 26?",1534398000,2,0,0
6451,378144,"Возможно, тут уже задавали данный вопрос, но когда будет распределение по группам?",1534396200,2,0,0
6452,378139,"Направление на общежитие получил. Теперь интересует, когда и где появится инфа по расписанию? Просто родители дают возможность одним днём 25-ого прилететь, заселиться и уехать домой, а потом уж прям перед учебой приехать. Хочется понять, имеет ли это смысл. Будет ли какое-то организационное собрание перед учебой?",1534394400,3,0,0
6453,378131,"Ребят, можно ли в Дубках без палева поменяться комнатами внутри одной квартиры? Если и остальные соседи не против, естественно.",1534392600,1,1,0
6454,378125,"7 общага, комната 410, есть кто оттуда?
Расскажите, кто уже живет, как условия?",1534390800,1,0,0
6455,378119,"Ребят, кто может рассказать про общежитие 7? Или возможно тут найдутся мои соседи... комната 303
Пишите в комментарии или ставьте лайк🙏❤️",1534389000,3,0,0
6456,378116,"Возник вопрос, если я поступаю в магистратуру в другом месте на коммерцию, можно ли будет потом пройти на бюджет в ВШЭ (через год, например, не отчисляясь у себя, или после окончания магистратуры в своём вузе).",1534387200,3,1,0
6457,378114,"Расскажите что будет 1 сентября? Во сколько, до скольки, что и тд (желательно фкн)",1534385400,4,0,0
6458,378110,"Одинцово, общежитие № 8, ул.  Маковского, д. 2, комн.  С082(1). Найдитесь",1534383600,5,2,0
6459,378106,Дали 7 общагу. Все очень хорошо или такое себе?,1534381800,1,1,0
6460,378105,"7 общежитие, комната 512. Давайте знакомится",1534380000,0,0,0
6461,378104,Привет) Меня тут отправили в Трилистник C124(2) :--) отзовитесь дорогие сожители))),1534378200,1,0,0
6462,378102,"Ищу соседей. Дубки, дом 1, комната 253 (2) . Лайк",1534376400,0,2,0
6463,378099,"ребят, разумно ли брать китайский язык как второй? 
слишком ли сложно или можно осилить?",1534374600,15,2,0
6464,378097,"Ребят , расскажите , пожалуйста про общежитие номер 9",1534372800,0,14,0
6465,378092,"Господа, кто заселён дубках в 849 квартире, кто готов поменяться на общагу на маковского 2, пишите в лс!!",1534371000,2,1,0
6466,378086,"""Дубки""корпус 1, комната 749(4).
Есть кто?",1534369200,2,0,0
6467,378082,Расскажите кто-нибудь про 3 общагу. Как она?,1534367400,2,1,0
6468,378077,Привет! Кто на экономику в этом году?),1534365600,2,24,0
6469,378069,За какой срок обычно оформляется регистрация для иностранных граждан в общежитии (Дубки)?,1534363800,3,1,0
6470,378056,"Дубки"" корпус 3, комната 910(1). 
Кто ?",1534362000,1,0,0
6471,378042,"Есть ли ребята, которых заселили в общежитие 6 , комната 62(1)?
Лайкните,буду рада познакомиться🙋🏼",1534360200,3,1,0
6472,378033,Как долго из дубков добираться до факультета «коммуникаций медиа и дизайна» ?,1534358400,2,4,0
6473,378020,"Всем привет! Ребята из маркетинга, давайте знакомиться:)",1534356600,3,4,0
6474,378005,А дубки далеко от центра Одинцово ?)),1534354800,2,0,0
6475,377979,"Дубки, 810(1)? Кто со мной ❤️☺️",1534353000,3,0,0
6476,377969,"Расскажите, пожалуйста, про 3 общагу. Как там условия? студенческая атмосфера.",1534351200,4,0,0
6477,377959,"Общежитие 7, комната 211 лайкните)",1534349400,5,0,0
6478,377953,Есть кто-нибудь из Одинцово С124(3)?,1534347600,0,0,0
6479,377943,"3 общага, комната 334. Кто-нибудь есть?",1534345800,1,0,0
6480,377936,"Поселили в Трилистник, хочу в дубки, никто не желает поменяться ?)",1534344000,21,18,0
6481,377932,Можно ли поменяться общагами 1 курсу?,1534342200,3,0,0
6482,377927,"Хэхэй, кто поступил на языковую политику?)",1534340400,2,0,0
6483,377924,"Можно ли ,чтобы фотографии на студак принесли за меня,если я не в городе?",1534338600,6,0,0
6484,377919,"Всем привет!!! Все, кто поступил в этом году на маркетинг, давайте знакомиться:)",1534336800,8,9,0
6485,377912,"Ребят,а учебники можно будет взять в библиотеке/скачать в электронном виде или надо будет их покупать?
Если покупать,то на сколько это выйдет?
И вообще что желательно купить первокурснику к началу уч года?)))",1534335000,12,3,0
6486,377904,"Какая программа лучше,интереснее СУФФ или Фин рынки фин институты?",1534333200,0,0,0
6487,377895,"Друзья, как узнать свой логин и пароль от лк??",1534331400,5,1,0
6488,377890,"Господа, получающие/слетевшие с гранта Президента, отпишитесь в комментариях. Есть вопрос относительно условий его получения и т.п.
Анонимно)",1534329600,0,2,0
6489,377882,Когда организационная встреча у дизайнеров? Будет ли?,1534327800,0,2,0
6490,377857,Чтобы разбавить вопросы об учебе и общагах..у кого какая любимая комп. игра?)делитесь в комментах 😎,1534326000,45,0,0
6491,377852,"Люди, у которых на 3 курсе был майнор психология и курс экономической психологии, а особенно если вел Елисеенко семинары, расскажите, как вам? Сложно/нет, были ли автоматы, обязательно ли на лекции ходить? заранее спасибо!",1534324200,2,1,0
6492,377846,"Всем привет! Кто-нибудь может рассказать про программу ДПО ""Переводчик в сфере профессиональной коммуникации""? Интересует, что и как изучается на парах и реально ли совмещать с основной учёбой.",1534322400,0,3,0
6493,377819,"Всем привет! Студенты/выпускники психологического факультета, лайкните, пожалуйста, этот пост. Есть пара вопросов по поводу обучения, была бы благодарна за консультацию)",1534320600,0,0,0
6494,377795,Иностранные студенты из каких стран учатся в ВШЭ СПБ?,1534318800,5,0,0
6495,377791,"Зашел в ЛК проверить общагу. Открываю эту вкладку и пишет ""У вас нет доступа к этому разделу"". Значит, что направление пришлют позже? Или это конец?",1534317001,5,0,0
6496,377759,"Доброго времени суток :) У меня вопрос касается спортивных занятий. Хорошие ли секции рукопашного боя и айкидо во ВШЭ? Если кто занимается, можете рассказать поподробнее про тренировки?",1534281000,2,5,0
6497,377747,"Подскажите, реально ли найти мертвую душу в Московской общаге? Живу ближе 8 зоны, общага не предоставляется, но ехать по времени около 3 часов. Снимать квартиру не вариант.",1534279200,8,2,0
6498,377739,Ищу комнату в квартире с студентами в нижнем)) я из Италии и буду изучать в нижнем бшэ с сентября до +\- января)),1534277400,1,2,0
6499,377727,"Не анон и не троллинг 
Девушки, которых поселили в Дубки (и желательно туда, я не шучу))))))) /Трилистник, отпишитесь, пожалуйста. Хочу или заселиться к вам (если еще можно приходить и просить, я хз), или поменяться местами (поселили в 6 в Одинцово). Также, если есть те самые мертвые души женского пола, которые не хотят жить в Дубках, тоже пишите",1534275600,2,6,0
6500,377720,"Вопрос для тех, кто подавал заявление на пересчет скидки для поступающих. Вам уже ответили на заявку? Если да,то в какой день сказали приходить?",1534273800,1,2,0
6501,377710,"Поступил. Вопрос с общежитием. Как, где и когда получить это направление? Везде пишут разную инфу. После приказа в ЛК появился раздел ""Общежитие"". Захожу - пишет: ""У вас нет доступа к этому разделу"". В чем проблема? Мб у кого-то же самое. Подскажите пож",1534272000,5,3,0
6502,377703,"есть ли ребята, которые занимаются бальными танцами? ( C класс и выше)",1534270200,6,9,0
6503,377695,"В личном кабинете появился раздел ""Общежитие"", но в нем написано, что у меня нет доступа, это ок?",1534268400,6,1,0
6504,377690,"Расскажите, пожалуйста, как обстоят дела с внеучебными занятиями (КВН, оркестр, хор и тд), насколько там интересно? Очень хочу поучаствовать, но реально ли совмещать такие занятия с учебой?",1534266600,4,0,0
6505,377675,Что значит цифра в скобках после номера комнаты?,1534263000,3,0,0
6506,377669,"Добрый день! Из другого города, нужна ли мне выписка прививок из поликлиники и куда девать школьную мед карту? Спасибо.",1534259400,2,0,0
6507,377646,"Поселили в Дубки :(
Как долго оттуда добираться до МИЭМа?",1534255800,16,1,0
6508,377630,Одинцово. А234. Есть кто?,1534252200,0,1,0
6509,377617,какой интернет в общагах? доту потянет? 😂,1534248600,13,3,0
6510,377612,"6 общежитие, 205комната 
Лайкните",1534245000,0,2,0
6511,377604,"Пгас заменяет собой обычную стипендию, или же добавляется к ней? То есть будет приходить 10/20/30 или 11,5/21,5/31,5 ?",1534241400,5,1,0
6512,377598,кто знает когда будут критерии для заключения договора в магистратуру на программы Финансы и кредит?,1534237800,1,1,0
6513,377592,"Чуваки, делающие музло и готовые к новым проектам, напишите мне, пожалуйста. Очень хочется найти союзников по сцене. (не анон)",1534234200,0,0,0
6514,377582,"Ребята с магистратуры/окончившие магистратуру, по программе «юрист в сфере спорта»
Откликнитесь пожалуйста, хочу узнать по подробнее об этой программе",1534230600,0,2,0
6515,377564,"Ребят, а с какого времени можно заселяться? В смысле со скольки часов? В 8 утра 25 уже можно или ещё нет?",1534209000,3,1,0
6516,377562,"Привет всем!
Дублирую пост еще раз! Есть ли желающие (интересует 1 девушка) снимать двухкомнатную квартиру неподалеку от Кирпичной? В районе 40-45 т.р. Сама я с 1 курса магистратуры ""управления проектами"". Не анон:)",1534207200,1,4,0
6517,377555,"Стоит брать общагу, если не собираешься в ней жить?",1534205400,9,0,0
6518,377552,"Как узнать, есть ли общежитие или нет?
И где это можно посмотреть?
В ЛК в разделе общежития сказано, что у меня нет доступа к нему.
Стоит ли мне ждать общагу?",1534203600,3,1,0
6519,377550,Кто что может сказать по поводу социологии? Как с английским обстоят дела?,1534201800,2,0,0
6520,377526,"Ребята, привет! ОП ""Реклама и связи с общественностью"". Пользуетесь ли вы ноутбуком на парах? Уже привыкла вести все записи в печатном виде, поэтому интересно, принято ли это в вышке...",1534200000,6,2,0
6521,377523,"Девчонки, моя сестра ищет соседку в двухкомнатную квартиру в Москве, поставьте лайк, я вам напишу. Спасибо :)",1534198200,1,10,0
6522,377519,"Вопрос к тем, кто оплачивал договор, но в итоге поступил на бюджет: когда вам вернули деньги?",1534196400,1,0,0
6523,377513,"Привет студентам с МО. Ответьте,пожалуйста, на вопросы поступающему.
Какие на самом деле перспективы устроиться на работу после обучения?
На самом ли деле такие так широк спектр возможных профессий?
Какие вообще впечатления от программы?))
Заранее спасибо за развернутые и не предвзятые ответы.",1534194600,1,1,0
6524,377508,"Ребята, никто не знает, где искать приказ, в котором зачислены студенты по переводу из другого ВУЗа на 2 курс?",1534192800,1,0,0
6525,377500,Добрый вечер! Кто поступил в этом году на факультет политологии? Давайте знакомиться),1534191000,5,6,0
6526,377495,"привет, расскажите, пожалуйста, о центре психологического консультирования. стоит ли вообще туда ходить? может, расскажете о своем опыте? спасибо.",1534189200,1,1,0
6527,377489,"Ищу прекрасного человека с которым можно будет на двоих снимать квартиру. Бюджет 20-25К. Лайкните пост кому интересно, обязательно всем напишу в ЛС.
Анон.",1534187400,1,9,0
6528,377477,"Кто занимался в АвтоВышке?

Напишу в лс, есть несколько вопросов",1534185600,7,1,0
6529,377467,"Нужно ли приносить фото для студенческого в приемную комиссию, если оно есть в личном кабинете?",1534183800,5,1,0
6530,377463,"подскажите пожалуйста, конкурс на повышенную академическую стипендию проводится общий на весь университет или на каждый факультет отдельный рейтинг? Спасибо!",1534182000,4,0,0
6531,377458,"Посоны, кто у Пантюхина ботал майнор нейросети? Интересует курс нейрокомпьютеров, он будет в качестве семинариста. Вообще любую инфу в лс/комменты плиз.",1534180200,2,0,0
6532,377452,"Всем привет)
Есть тут магистры направления ""Иностранные языки и межкультурная коммуникация""? Планирую поступать в следующем году на это направление. Есть несколько вопросов 😊",1534178400,1,0,0
6533,377447,"Парни, есть списки зачисленных на Военную кафедру? В учебном офисе данных нет",1534176600,2,2,0
6534,377441,"Анонимно, пожалуйста.

Насколько возможно для первокурсника улететь за границу по программе обмена на весенний семестр? Можно ли обучаться на другой программе в зарубежном вузе, если предметы совпадают (например, учусь на менеджменте, но хочу попасть на бизнес-администрирование)? Есть ли тут те, кто имеет опыт учебы по обмену между ВШЭ и Seoultech (или любым другим южнокорейским вузом)? Отпишитесь, пожалуйста, хотелось бы задать пару вопросов!",1534174800,10,0,0
6535,377435,"Здравствуйте, если я закончу образовательную программу ""Реклама и связи с общественностью"", то я получу диплом менеджера?",1534173000,5,0,0
6536,377432,"Здравствуйте! Есть ли второкурсники магистерской программы ФРФИ, желающие ответить на пару вопросов?",1534171200,0,1,0
6537,377426,До какого числа нужно оформить социальную карту студента?,1534169400,9,0,0
6538,377423,"Ребят, расскажите про общежитие номер 2, пожалуйста🙏🏼",1534167600,5,0,0
